file,line,original,replacement,compiles,modifies,type,signature
./data/Connections.java,184,prefSize <= 0 || size >= prefSize,size >= prefSize,True,True,UNKNOWN,1e2fc0d797d6161b3448689c14c8ba85
./data/Connections.java,184,size >= prefSize,!size >= prefSize,False,True,OR,
./data/Connections.java,184,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,184,prefSize <= 0 || size >= prefSize,!prefSize <= 0 && !size >= prefSize,False,True,UNKNOWN,
./data/Connections.java,184,size < prefSize,size >= prefSize,True,False,OR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,184,prefSize <= 0,prefSize >= 0,True,True,OR,6ff12377ed7f94c2715d5d808687c883
./data/Connections.java,184,prefSize <= 0 || size >= prefSize,prefSize > 0 && size < prefSize,True,True,UNKNOWN,2304c74d4cffe0491734e18bbc4fdbc2
./data/Connections.java,184,(prefSize <= 0 || size >= prefSize),(prefSize <= 2 || size >= prefSize),True,True,VR,36e9c849609840cc99d1ea6964de840a
./data/Connections.java,184,size >= prefSize,prefSize <= 0 || size >= prefSize,True,True,UNKNOWN,df03406dac811839d0eb4ff21715a5b2
./data/Connections.java,188,i++,size--,True,True,UNKNOWN,a58aa65f54407229a74cc27c6422ca8b
./data/Connections.java,188,}},)},True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,188,size,isize,False,True,UNKNOWN,
./data/Connections.java,188,size,isize,False,True,UNKNOWN,
./data/Connections.java,188,i,j,False,True,UNKNOWN,
./data/Connections.java,189,""""" + (i+1) + "". "" + conns.get(i);",conns,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,190,conn = entry.tryUse() != null,conn != null,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,191,"""get(): use ""","""Got(): user """,True,True,VR,54125070e9c4bd4d765e0bfea3293db2
./data/Connections.java,192,conn,params[0],False,True,UNKNOWN,
./data/Connections.java,193,conn,this,False,True,UNKNOWN,
./data/Connections.java,199,size >= maxSize,size == maxSize,True,True,OR,39feeb9444438ed0da6234757e4a9ddc
./data/Connections.java,199,(maxSize > 0) && (size >= maxSize),(maxSize <= 0) || (size >= maxSize),True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,199,0,1,True,True,VR,ba95fd9099f69811d5ed138f091481dd
./data/Connections.java,199,size >= maxSize),size >= maxSize) &&,False,True,UNKNOWN,
./data/Connections.java,199,maxSize > 0 && size >= maxSize,maxSize <= 0 || size < maxSize,True,True,UNKNOWN,1134136bebdc01a4eca1cbc45d0fde7d
./data/Connections.java,199,size >= maxSize,MAX_SIZE > 0 && size >= MAX_SIZE,False,True,UNKNOWN,
./data/Connections.java,199,maxSize > 0 && size >= maxSize,maxSize && size >= maxSize,False,True,UNKNOWN,
./data/Connections.java,199,maxSize > 0,size < maxSize,True,True,UNKNOWN,2c18c9d2ced51a2abd0725d91c599528
./data/Connections.java,199,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,199,maxSize > 0 && size >= maxSize,maxSize < 0 && size >= maxSize,True,True,OR,887ccc0fbba087b1cf94725870d46fc0
./data/Connections.java,199,if (maxSize > 0 && size >= maxSize) {,if (maxSize == 0 || maxSize > 0 && size >= maxSize) {,True,True,UNKNOWN,2475b2114307ce6a4c061a0e7ccb0962
./data/Connections.java,199,maxSize > 0 && size >= maxSize,ObjectHelper.isNotEmpty(ObjectHelper.isNotEmpty,False,True,UNKNOWN,
./data/Connections.java,200,null,this.tail,False,True,UNKNOWN,
./data/Connections.java,203,this,factory,False,True,UNKNOWN,
./data/Connections.java,204,"""Create and use ""","""""",True,True,VR,aad3f38006c9c5c5262968c3c5483367
./data/Connections.java,205,true,conn == null,True,True,UNKNOWN,eebe10fe91f7070385fe7330d94d3d85
./data/Connections.java,205,"new ConnectionDesc(conn, true)",conn.toString(),False,True,UNKNOWN,
./data/Connections.java,207,conn,ConnectionFactoryUtils.getTransactionalConnection(cf).getTargetConnection(),False,True,UNKNOWN,
./data/Connections.java,220,conns,new ConnectionDesc(conn),False,True,UNKNOWN,
./data/Connections.java,222,);,});,False,True,UNKNOWN,
./data/Connections.java,224,loc >= 0,loc > 0,True,True,OR,3514aab8debabc2e2a91be29ef0ee9b6
./data/Connections.java,224,if (loc >= 0) {,if (loc  >= 0) {,True,True,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,224,loc >= 0,loc < 0,True,True,OR,25c93b3ff34f9ac159d9c665d2481df0
./data/Connections.java,224,if (loc >= 0) {{,if (loc < 0) {{,True,False,OR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,224,loc,loc,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,227,conns.size(),prefSize,True,True,UNKNOWN,62f2851da7fd5811e8a01e131a09a5a0
./data/Connections.java,227,if (closed || (prefSize > 0 && conns.size() > prefSize)) {{,if (prefSize > 0 && conns.size() > prefSize) {{,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,227,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,227,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,227,closed,conns.size(),False,True,UNKNOWN,
./data/Connections.java,227,prefSize > 0 && conns.size() > prefSize,prefSize > 0 && prefSize > conns.size(),True,True,UNKNOWN,1dacadd88c46b83569e94b7d84dad2bf
./data/Connections.java,227,closed,closedThrowRuntimeException,False,True,UNKNOWN,
./data/Connections.java,227,premSize == 0 || conns.size() <= prefSize,prefSize < 0 || conns.size() <= prefSize,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,227,(conns.size() > prefSize & prefSize > 0,(prefSize > 0) && (conns.size() > prefSize),True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,227,(closed || (prefSize > 0 && conns.size() > prefSize)),(!closed && (prefSize < 1 && conns.size() < prefSize)),True,True,UNKNOWN,e6933d9d6c77047870249fa51ea41385
./data/Connections.java,227,prefSize > 0 && conns.size() > prefSize,conns.size() >= prefSize,True,True,UNKNOWN,3334497999ebb8105d005ace591851ed
./data/Connections.java,227,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,227,conns.size(),conns.size() - prefSize,True,True,UNKNOWN,0f4cc93d20d01805c884036d7bf8d99d
./data/Connections.java,227,conns.size() > prefSize,closed,True,True,UNKNOWN,ddaae93e460775ae995b0c1184c3f5ca
./data/Connections.java,227,closed || (prefSize > 0 && conns.size() > prefSize),closed && (prefSize == 0 && conns.size() < prefSize),True,True,UNKNOWN,0dacbd5b3981bab6714a939a3c8e4e4e
./data/Connections.java,227,!closed && conns.size() <= prefSize,!closed && conns.size() < prefSize,True,False,OR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,230,"""release(): closing "" +conn",conn,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,231,conn,conn.getState().getTotalCounter(),False,True,UNKNOWN,
./data/Connections.java,234,entry,task,False,True,UNKNOWN,
./data/Connections.java,235,conn.close(),conn.push(),True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,238,conn,a,False,True,UNKNOWN,
./data/Connections.java,239,conn,connection,False,True,UNKNOWN,
./data/Connections.java,242,conns.get(loc),entry,True,True,UNKNOWN,63c901a29ad7ea9a9165de4e0a5e63e1
./data/Connections.java,244,ExtendedClientConnectionManager,DefaultHttpClientConnectionManager,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,246,notify();,notify(); synchronized();,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,247,d,G,False,True,UNKNOWN,
./data/Connections.java,248,return true,return false,True,True,VR,ff28d957c2a9b0fb42f7eba18dad16f5
./data/Connections.java,250,true,false,True,False,VR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,265,new ConnectionDesc(conn),"new ConnectionDesc(conn.getHost(), conn.getPort())",False,True,UNKNOWN,
./data/Connections.java,265,(conns.remove(new ConnectionDesc(conn))),true,False,True,VR,
./data/Connections.java,266,"""remove()""","""releaseConnection()""",True,False,VR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,268,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,270,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,271,"""Remove ""","td(""Remove"")",False,True,UNKNOWN,
./data/Connections.java,273,conns.isEmpty(),ObjectHelper.isEmpty(conns),False,True,UNKNOWN,
./data/Connections.java,273,conns.isEmpty(),true,True,True,VR,1f8a728b100de5c9c013005c39643cdd
./data/Connections.java,276,ref = null;,ref=nll;,False,True,UNKNOWN,
./data/Connections.java,279,true,> 0,False,True,UNKNOWN,
./data/Connections.java,281,"""remove(): not found ""","""remove(): not found """,True,False,VR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,282,return false,throw new MyException(),False,True,UNKNOWN,
./data/Connections.java,294,conns,descs,False,True,UNKNOWN,
./data/Connections.java,297,entry,iter.next(),False,True,UNKNOWN,
./data/Connections.java,298,entry.expire(threshold),!entry.expire(threshold),True,True,OR,5c2d2c617343af20c713f1dfc355e6ce
./data/Connections.java,298,entry.expire(threshold),threshold,False,True,UNKNOWN,
./data/Connections.java,299,"(new Path(sourceDir,""*""))","""expire(): removing """,True,False,VR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,300,"""Expired ""","""Expired ""+entry",True,True,UNKNOWN,4c129be837eca54a8147f80ef4178e03
./data/Connections.java,302,"""  pool.remove(iter); // remove from pool""","""  // Iterator has already moved past the element",True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,309,conns.isEmpty(),conns.isClosed(),False,True,UNKNOWN,
./data/Connections.java,320,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,321,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,321,true,false,True,True,VR,548c973d78853af643874758e01cc652
./data/Connections.java,325,"idle//значение процессорного времени, в течение которого операционная система приостановлена",0//значение процессорного,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,325,idle,30,False,True,VR,
./data/Connections.java,326,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,326,busy,0,False,True,VR,
./data/Connections.java,327,0,1,True,True,VR,8bf80131a02320c1b8f432517cf99ab0
./data/Connections.java,327,0,1,True,True,VR,8bf80131a02320c1b8f432517cf99ab0
./data/Connections.java,328,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,328,0,-1,True,True,VR,676cc1cb32964aa9d8bde18b8561f830
./data/Connections.java,332,len,conns.size(),False,True,UNKNOWN,
./data/Connections.java,335,"len - 1, i++","len, i--",True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,335,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,335,)},);},True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,335,{,{{,False,True,UNKNOWN,
./data/Connections.java,335,i,j,False,True,UNKNOWN,
./data/Connections.java,336,conns.get(i),conns[i],False,True,UNKNOWN,
./data/Connections.java,337,entry,"""strings""",False,True,VR,
./data/Connections.java,340,busy,previous,False,True,UNKNOWN,
./data/Connections.java,341,System.exit(1);,throw hello;,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,343,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,344,continue,return,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,346,expired,--expired;,False,True,UNKNOWN,
./data/Connections.java,351,"+ ""; idle(ms)="" + idle + ""; expired="" + expired;","+ ""; idle="" + idle + ""; expired="" + expired + ""; maxWait(ms)="" + maxWait;",True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,355,if (debug){,if (debug) {,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,355,debug,!debug,True,True,OR,c6f57f5544e61dfdaecac0a017de5b46
./data/Connections.java,356,this.d,d,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,361,debug,!debug,True,True,OR,d79c013dc0783e2a8a763c27895f7fb6
./data/Connections.java,361,debug && {,debug && () =>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,362,d(msg + i),i,False,True,UNKNOWN,
./data/Connections.java,367,debug),true),True,True,VR,c4be8561e161a8696e405a8f97bc919a
./data/Connections.java,367,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,368,conns.size(),size(),False,True,UNKNOWN,
./data/Connections.java,373,if (trace) {,if (!trace) {,True,True,OR,b1eba79764544768f8b977f423437144
./data/Connections.java,373,trace == true,trace,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,374,"""[""+o2+""]""","""[""+o1+""]""",True,False,VR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,378,{,},False,True,UNKNOWN,
./data/Connections.java,378,if (trace) {{ // redo test to avoid object creation,if (trace) if (arch.trace),True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,379,msg + o1,msg,True,True,UNKNOWN,fc3707690097f6a76e4adc2c609fd4ba
./data/Connections.java,383,<FAILED>,<FAILED>,True,False,UNKNOWN,5b60dbe09587e9fe85cd3a156bc72ce2
./data/Connections.java,383,trace,!trace,True,True,OR,75201908095b86328362e57d3eb2d599
./data/Connections.java,384,"""TP""","""F1""",True,False,VR,5b60dbe09587e9fe85cd3a156bc72ce2
./data/CorrelatedRandomVectorGenerator.java,89,covariance,correlation,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,90,if (mean.length != order),if (mean.length == order),True,True,OR,1e06ab45aecd5d5593cfc37f8a3473a8
./data/CorrelatedRandomVectorGenerator.java,90,mean.length != order,mean.length == order,True,True,OR,1e06ab45aecd5d5593cfc37f8a3473a8
./data/CorrelatedRandomVectorGenerator.java,90,mean.length != order,mean.length / order,False,True,OR,
./data/CorrelatedRandomVectorGenerator.java,93,mean.clone(),mean,True,True,UNKNOWN,f41be6837a2b6d603d32bc997b7130c0
./data/CorrelatedRandomVectorGenerator.java,96,new RectangularCholeskyDecomposition(),"new RectangularCholeskyDecomposition(covariance, eps)",True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,97,root,decomposition,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,99,this.generator,generator,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,100,decomposition.getRank(),aNorm.length,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,118,covariance,"""location.covariance""",False,True,VR,
./data/CorrelatedRandomVectorGenerator.java,119,new double[order],new double[constructorOrder],False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,120,for (int i = 0; i < order; ++i) {{,for (int i = 0; i < order; ++i) {{,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,120,<FAILED>,<FAILED>,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,120,i++,j++,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,120,i < order,i > order,True,True,OR,a936e7d478502e1206bbc93ae1e697d0
./data/CorrelatedRandomVectorGenerator.java,120,AC[IO]D,ABCD,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,121,mean[i],mean[i] = 0;,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,121,1 * features * channels * 1 * 1,features * channels * 1 * 1 / t;,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,121,0,Double.NaN,True,True,UNKNOWN,93dd683c3786834dde020a524eef79a0
./data/CorrelatedRandomVectorGenerator.java,125,<FAILED>,<FAILED>,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,126,root,matrix,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,128,new Builder(generator),new Builder(generator == null ? generator() : generator),True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,129,decomposition.getRank(),decomposition.getN(),False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,137,generator,null,True,True,UNKNOWN,a4e11e92c8b7e8c6f4218eefe42e2abb
./data/CorrelatedRandomVectorGenerator.java,147,normalized.length,normalized.length(),False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,157,root,null,True,True,UNKNOWN,8dbce97186e66fd32d74add4bce266a9
./data/CorrelatedRandomVectorGenerator.java,167,normalized.length,values.length,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,167,length,size,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,167,1,++i,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,167,i,normalized.head,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,167,normalized,normalised,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,168,generator,nextNormalizedDouble(),False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,172,mean.length,results.length,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,173,i < correlated.length,i++ < correlated.length,True,True,UNKNOWN,938a72e93d75336caef16f0be327f037
./data/CorrelatedRandomVectorGenerator.java,173,i++,j++,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,173,"""Correlated subquery returns more than 1 row in {} and is not allowed by the "" + ""HBase back end""","""""",True,False,VR,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,173,int,long,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,173,correlated,correlatedData,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,174,<FAILED>,<FAILED>,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,175,0,1,True,True,VR,aa4827665a38282bfa01349abbbaa938
./data/CorrelatedRandomVectorGenerator.java,175,root.getColumnDimension(),root.getRowDimension(),True,True,UNKNOWN,22a26f5a50893dc201100eabef68b7d6
./data/CorrelatedRandomVectorGenerator.java,175,j++,i++,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,175,j++,root.getColumnDimension() - 1,True,False,UNKNOWN,6709475ab8d012944eff97570b235725
./data/CorrelatedRandomVectorGenerator.java,175,j,i,False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,176,correlated[i],normalized[j],True,True,UNKNOWN,af317c31948607bc91f79e597abd9f32
./data/CorrelatedRandomVectorGenerator.java,176,correlated,normalized,True,True,UNKNOWN,18736f1be104071b101a8250bc43ad02
./data/CorrelatedRandomVectorGenerator.java,176,"root.getEntry(i, j) * normalized[j]",normalized[i],True,True,UNKNOWN,ab03fef6826d57a3ce3282af05326f41
./data/CorrelatedRandomVectorGenerator.java,176,correlated[i],"root.getEntry(i, j) * normalized[j]",False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,176,"root.getEntry(i, j)","jacobian.getEntry(i, j)",False,True,UNKNOWN,
./data/CorrelatedRandomVectorGenerator.java,180,correlated,null,True,True,UNKNOWN,3a022bfd789d4570e0ce09c6aa1a8b69
./data/Duration.java,139,"new Duration(0, 0)",Duration,False,True,UNKNOWN,
./data/Duration.java,139,"new Duration(0, 0)",null,True,True,UNKNOWN,4ad21e327442ec09589abd6f9037043c
./data/Duration.java,139,0,1,True,True,VR,d1e13a407a484331ca1024d8d7ecfba3
./data/Duration.java,139,"new Duration(0, 0);",Duration.ZERO;,True,True,UNKNOWN,aee5fe77f0ded4501209a59fcd41771c
./data/Duration.java,147,BigInteger.valueOf(NANOS_PER_SECOND),BigInteger.valueOf(1000L),True,True,VR,d0bb16fee59942710113e6eb7eee5f32
./data/Duration.java,152,"""P(?:([-+]?[0-9]+)D)?""","""P(?:([-+]?[0-9]+)Y)?(?:([-+]?[0-9]+)M)?(?:([-+]?[0-9]+)D)?""",True,False,VR,7addacbd100e061596209c6662b18754
./data/Duration.java,179,"create(Math.multiplyExact(days, SECONDS_PER_DAY), 0)","create(days * SECONDS_PER_DAY, 0)",True,True,UNKNOWN,5ea5a8274e3dd1c6296957cadbbd5230
./data/Duration.java,179,"create(Math.multiplyExact(days, SECONDS_PER_DAY), 0)","create(SECONDS_PER_DAY * days, 0)",True,True,UNKNOWN,d0bc71468462ef76ed4c94fc175b4471
./data/Duration.java,194,"create(Math.multiplyExact(hours, SECONDS_PER_HOUR), 0)","create(hours * SECONDS_PER_HOUR, 0)",True,True,UNKNOWN,395670a159e4b6c485fcbedcc9eaa97d
./data/Duration.java,194,"create(Math.multiplyExact(hours, SECONDS_PER_HOUR), 0)","create(hours * SECONDS_PER_HOUR, 0)",True,True,UNKNOWN,395670a159e4b6c485fcbedcc9eaa97d
./data/Duration.java,209,"Math.multiplyExact(minutes, SECONDS_PER_MINUTE), 0","Math.multiplyExact(minutes, SECONDS_PER_MINUTE)",False,True,UNKNOWN,
./data/Duration.java,209,"Math.multiplyExact(60, minutes)","Math.multiplyExact(minutes, 60)",True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,222,"createMe(seconds, 0)",Duration.ZERO,True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,222,"create(seconds, 0)","add(seconds, 0)",False,True,UNKNOWN,
./data/Duration.java,245,"Math.floorDiv(nanoAdjustment, NANOS_PER_SECOND)","Math.floorDiv(nanoAdjustment, NANOS_PER_SECOND)*-1",True,True,UNKNOWN,8455ab96a02d9c9a08f006db8912ab79
./data/Duration.java,246,NANOS_PER_SECOND,NANOS_PER_MILLIS,False,True,UNKNOWN,
./data/Duration.java,247,"create(secs, nos)","new Period(secs, nos)",False,True,UNKNOWN,
./data/Duration.java,260,1000,1_000,True,True,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,260,millis / 1000,(long) millis / 1000,True,True,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,260,secs,int secs,False,True,UNKNOWN,
./data/Duration.java,260,secs,seconds,False,True,UNKNOWN,
./data/Duration.java,260,secs,mins,False,True,UNKNOWN,
./data/Duration.java,260,secs,1000,False,True,VR,
./data/Duration.java,261,int mos,int msecs,False,True,UNKNOWN,
./data/Duration.java,261,int mos = (int) (mili % 1000);,int mos = (int) (milis % 1000);,True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,261,millis % 1000,millis / 1000,True,True,OR,61704dc2280696eebb7846d2bd037da9
./data/Duration.java,261,millis % 1000,millis % 100,True,True,UNKNOWN,1dca139e0bcd8958e4149a0e9d7753e7
./data/Duration.java,261,<FAILED>,<FAILED>,True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,261,millis % 1000,millis % 10000,True,True,VR,2e691912d3a9f687f43730746b3ff5f6
./data/Duration.java,262,mos < 0,mos != 0,True,True,OR,1cfbbdc72b07f9e16589952fe557ea84
./data/Duration.java,262,mos < 0,mos >= 0,True,True,OR,c1000d2cb872fc43f4ed92eab0901d50
./data/Duration.java,262,(mos < 0),!(mos < 0),False,True,OR,
./data/Duration.java,262,<FAILED>,<FAILED>,True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,262,mos < 0,!(mos < 0),True,True,UNKNOWN,c1000d2cb872fc43f4ed92eab0901d50
./data/Duration.java,263,1000;,mos + 1000;,True,True,UNKNOWN,44a6c73c2e8a88cf2f9d8b5a43839bce
./data/Duration.java,263,mos += 1,mos++,False,True,UNKNOWN,
./data/Duration.java,263,mos,mos += 1,False,True,UNKNOWN,
./data/Duration.java,264,--secs,--seconds,True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,266,"create(secs, mos * 1000_000)","create(0L, secs * 1000_000 + mos * 1000_000)",False,True,UNKNOWN,
./data/Duration.java,266,"create(secs, mos * 1000_000)",-err:-inconvertibleTypes,False,True,UNKNOWN,
./data/Duration.java,266,"create(secs, mos * 1000_000)",create(sees * 100_000),False,True,UNKNOWN,
./data/Duration.java,266,"create(secs, mos * 1000_000)",createNs(secs * 1_000_000_000L + mos * 1000_000),False,True,UNKNOWN,
./data/Duration.java,266,"create(secs * 1000_000, mos * 1000_000)","create(secs, mos * 1_000)",True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,266,"secs, mos * 1000_000",secs + mos * 1000,False,True,UNKNOWN,
./data/Duration.java,279,secs,NANOS_PER_SECOND,False,True,UNKNOWN,
./data/Duration.java,279,secs,nanos / 10,False,True,UNKNOWN,
./data/Duration.java,279,nanos,secs * NANOS_PER_SECOND,False,True,UNKNOWN,
./data/Duration.java,279,secs / 1000,secs / 1_000_000_000,True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,280,nos,secs,False,True,UNKNOWN,
./data/Duration.java,280,nanos % NANOS_PER_SECOND,nanos,True,True,UNKNOWN,37065b498c1cd3ad1f9822bebc463175
./data/Duration.java,280,nos,nanos,False,True,UNKNOWN,
./data/Duration.java,280,nanos % NANOS_PER_SECOND,nanos - ((nanos / NANOS_PER_SECOND) * NANOS_PER_SECOND),True,True,UNKNOWN,10cc6b7038f90a1e5f679177763c0612
./data/Duration.java,281,<FAILED>,<FAILED>,True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,281,nos < 0,nos < 0 || nos == 1,True,True,UNKNOWN,f0935ec937b006bfb9009ec2127547cd
./data/Duration.java,281,nos < 0,"throw new ServerException(""nos argument is zero"")",False,True,UNKNOWN,
./data/Duration.java,281,nos < 0,nos > 0,True,True,OR,2a1194940476acf13184c275769223ca
./data/Duration.java,281,nos < 0,nos > 0,True,True,OR,2a1194940476acf13184c275769223ca
./data/Duration.java,282,NANOS_PER_SECOND,SECONDS.toNanos(1),False,True,UNKNOWN,
./data/Duration.java,283,(long)secs--,(long)secs--,True,False,UNKNOWN,7addacbd100e061596209c6662b18754
./data/Duration.java,285,"create(secs, nos)","nos.replace(nos.length() - 1, nos.length(), ""1"").trim()",False,True,UNKNOWN,
./data/Duration.java,308,"ZERO.plus(amount, unit)",ZERO.plusMillis(unit.toMillis(amount)),False,True,UNKNOWN,
./data/Duration.java,333,"""amount""","""arguments""",True,True,VR,479bad3fb39f3514586049b691cf0bea
